Episode,Total Reward
112,270.8465768029432
113,185.15413960860099
114,313.70181155440997
115,321.3149091418188
116,346.28511052573674
117,234.5543258056852
118,212.63106400076825
119,315.42176559245434
120,298.31325709090913
121,199.14411349681427
122,319.15948509675997
123,237.5392817928954
124,321.99682190069944
125,281.7161273282319
126,320.69134952743946
127,303.07115804320097
128,332.5784075035975
129,316.2651973115848
130,322.7148782660646
131,334.90417664308563
132,339.1954066407413
133,323.72910035987786
134,352.35131389660245
135,289.9611857521135
136,229.42576034117081
137,334.00499488897657
138,294.5518981977975
139,262.9385105991271
140,350.803956625929
141,221.8612417862759
142,356.87611844732373
143,214.33715258367718
144,350.61676297653423
145,340.07325167555405
146,352.2193850581436
147,171.40457801911194
148,294.2225524188264
149,337.4721142814976
150,316.1514532530219
151,227.37015349630454
152,155.68459687006634
153,269.21304586658584
154,337.9861066346063
155,258.003421240024
156,301.1251435537495
157,241.25551820101393
158,326.345970080272
159,358.1609042455067
160,248.65390501704138
161,340.2584916606602
162,167.3726839372795
163,145.82265370709825
164,296.67929121221454
165,160.43809293488658
166,326.81995284512874
167,313.06973437799087
168,355.1247317126182
169,346.5468924896429
170,366.1579835949543
171,278.93206130679044
172,271.93830175997635
173,297.744568771474
174,363.22492672698394
175,360.99484590325346
176,358.59393507705374
177,282.60045675210426
178,319.17551997064237
179,309.47396242009955
180,345.62710898508675
181,148.3525383136053
182,257.1421998568598
183,297.8800546965253
184,304.122221082049
185,346.53660166138155
186,277.847154588432
187,346.9220168555266
188,257.761361215288
189,237.78215883378772
190,208.10700282264463
191,276.73494451583235
192,332.5311873741958
193,170.5735857884672
194,292.032777162184
195,336.01196956215523
196,276.6635675142722
197,286.2499495909568
198,375.28040881699496
199,343.2473650387229
200,367.50809023415064
201,346.30233913706513
202,343.4836444127896
203,364.86402788065067
204,352.7717800102007
205,290.5355875740861
206,271.6298527216325
207,368.72211380829884
208,364.6017724883365
209,303.89478193844826
210,315.284358955244
211,319.0895717961005
212,349.58730859489066
213,359.28057281106345
214,372.285168817583
215,167.78685874711357
216,351.3153644154786
217,256.5110742670212
218,334.87381669272503
219,204.50199734871592
220,314.6630266916256
221,310.74907933883514
222,365.4123771166709
223,343.9748643512925
224,360.5271429178694
225,356.3002328926712
226,339.31276562864844
227,294.5319605362628
228,275.56963240438984
229,303.5509067849631
230,355.21816125048673
231,336.25406681581484
232,277.01548549949933
233,241.2577616476183
234,301.5604450916
235,174.9953621534505
236,312.61311862094203
237,352.466872425838
238,322.51080487013036
239,316.6850068086254
240,353.6800502485619
241,339.65286785231376
242,309.9174366650057
243,361.14732422487475
244,338.6789876750034
245,246.60432921903165
246,332.02618512603004
247,358.38038033422197
248,295.2874720462479
249,348.85182102152396
250,286.49872179126436
251,184.87038922552847
252,365.97174917970887
253,252.37162556199186
254,374.794120688322
255,247.17098578652906
256,347.0701657384676
257,263.14254484116594
258,335.96770702486856
259,372.4194637470477
260,269.82741271861306
261,323.2769152573166
262,313.16263411862934
263,336.3111863787476
264,184.99679840645305
265,381.8504991656133
266,313.9014391311256
267,359.9770032528549
268,191.10120105226318
269,300.588576448552
270,292.866138437712
271,348.6548997805469
272,356.55311357288485
273,287.77413815343647
274,301.27799409982254
275,286.7496082211651
276,372.9352565147788
277,307.53237858003126
278,258.9718102615137
279,377.6168689023896
280,347.8247569291512
281,347.111461998009
282,314.95199027155155
283,369.3840081247298
284,330.9191230452094
285,358.3374620511559
286,342.67114350741167
287,358.61947742254017
288,355.5261733570992
289,297.2654556340189
290,365.2408197397231
291,190.58604608521566
292,379.6290751911592
293,257.6881145971072
294,337.9940052047343
295,349.77480791532685
296,325.4403917693246
297,337.119888409896
298,356.60337115476193
299,356.6754618772201
300,353.63090491135017
301,370.81518350236286
302,184.5712128500639
303,371.75116027934473
304,173.86324136141195
305,342.28307692081825
306,247.355133218078
307,324.72156117760824
308,370.34591194921535
309,145.22874457730393
310,353.23827099830567
311,239.26606953419596
312,355.63928256218554
313,281.7197820224415
314,289.4876997839474
315,328.5622059018594
316,385.56894240829143
317,352.9081064653885
318,318.11474592503146
319,342.59123895182597
320,332.0285420606446
321,259.07735899780295
322,372.3936902142309
323,331.35065081428263
324,362.15470580323836
325,282.94284756554936
326,356.9606589042522
327,277.67068773922773
328,165.37562895329214
329,349.2324437489521
330,168.49715794054413
331,367.0217647787587
332,277.1789345332092
333,390.6239919611086
334,357.4781834337775
335,167.3452938646941
336,373.5426232997723
337,368.7485024771273
338,332.964294484646
339,320.46966737536735
340,166.00579693439053
341,369.0893918063262
342,373.36012429864786
343,312.8540095638732
344,155.73578193065538
345,371.3262565204098
346,303.70101667777516
347,312.1614840385946
348,363.34544835994313
349,178.74140564802187
350,236.96795983389956
351,311.21837159208656
352,332.4953161847073
353,335.37312936136226
354,350.9533954941082
355,273.8868147673775
356,280.4926001479594
357,318.8538273730285
358,319.67101131226656
359,292.42385722920005
360,126.61383416560479
361,323.17083790846647
362,339.6126581096539
363,339.56336993318575
364,354.8014630486462
365,374.4707898526362
366,210.9938732381103
367,372.33068561026386
368,353.82081985065156
369,271.27920371269585
370,378.9562477750974
371,315.5407334724687
372,323.9354431018134
373,210.87460755022786
374,368.8678913165482
375,290.53097684279516
376,338.33610812084635
377,368.4468955829698
378,187.59349976205658
379,374.7582074148846
380,342.8155340855162
381,277.2559556851477
382,243.7647012605966
383,374.25551352672045
384,355.274343615714
385,361.70887924315946
386,267.05013515785146
387,262.73659140536364
388,285.0114195136038
389,304.5264020254092
390,338.886881024745
391,340.2129652388353
392,177.9461387508992
393,113.28888453933273
394,362.6276697305921
395,333.68599622617364
396,326.2072664283922
397,348.09850327356526
398,247.10561542367435
399,370.20075917768213
400,381.8733685305641
